Event,ExecTime(ms),VectorSize,WorkGroupSize
Total Exec Time,3.18275,1024,32
Memory Setup Time,0.511566,1024,32
Enqueue Exec Time,0.207873,1024,32
Add Kernel Exec Time,0.006143,1024,32
Shutdown Kernel Exec Time,0.007167,1024,32
Total Exec Time,0.636588,1024,64
Memory Setup Time,0.379501,1024,64
Enqueue Exec Time,0.082944,1024,64
Add Kernel Exec Time,0.007167,1024,64
Shutdown Kernel Exec Time,0.008192,1024,64
Total Exec Time,0.453603,1024,128
Memory Setup Time,0.216513,1024,128
Enqueue Exec Time,0.075775,1024,128
Add Kernel Exec Time,0.007169,1024,128
Shutdown Kernel Exec Time,0.011263,1024,128
Total Exec Time,0.643007,1024,256
Memory Setup Time,0.171079,1024,256
Enqueue Exec Time,0.088065,1024,256
Add Kernel Exec Time,0.007169,1024,256
Shutdown Kernel Exec Time,0.017408,1024,256
Total Exec Time,0.480647,1024,512
Memory Setup Time,0.175702,1024,512
Enqueue Exec Time,0.113664,1024,512
Add Kernel Exec Time,0.006144,1024,512
Shutdown Kernel Exec Time,0.029696,1024,512
Total Exec Time,0.560528,1024,1024
Memory Setup Time,0.160066,1024,1024
Enqueue Exec Time,0.169984,1024,1024
Add Kernel Exec Time,0.007168,1024,1024
Shutdown Kernel Exec Time,0.054272,1024,1024
Total Exec Time,3.32545,1024,32
Memory Setup Time,0.491133,1024,32
Enqueue Exec Time,0.2304,1024,32
Add Kernel Exec Time,0.006145,1024,32
Shutdown Kernel Exec Time,0.008191,1024,32
Total Exec Time,0.508828,1024,64
Memory Setup Time,0.263438,1024,64
Enqueue Exec Time,0.080897,1024,64
Add Kernel Exec Time,0.006144,1024,64
Shutdown Kernel Exec Time,0.009216,1024,64
Total Exec Time,0.425348,1024,128
Memory Setup Time,0.191893,1024,128
Enqueue Exec Time,0.075776,1024,128
Add Kernel Exec Time,0.007167,1024,128
Shutdown Kernel Exec Time,0.012287,1024,128
Total Exec Time,0.61249,1024,256
Memory Setup Time,0.155811,1024,256
Enqueue Exec Time,0.091136,1024,256
Add Kernel Exec Time,0.006144,1024,256
Shutdown Kernel Exec Time,0.018432,1024,256
Total Exec Time,0.48817,1024,512
Memory Setup Time,0.167324,1024,512
Enqueue Exec Time,0.116736,1024,512
Add Kernel Exec Time,0.006145,1024,512
Shutdown Kernel Exec Time,0.030719,1024,512
Total Exec Time,0.557733,1024,1024
Memory Setup Time,0.155332,1024,1024
Enqueue Exec Time,0.169985,1024,1024
Add Kernel Exec Time,0.007169,1024,1024
Shutdown Kernel Exec Time,0.055296,1024,1024
Total Exec Time,3.46452,1024,32
Memory Setup Time,0.506551,1024,32
Enqueue Exec Time,0.198655,1024,32
Add Kernel Exec Time,0.007169,1024,32
Shutdown Kernel Exec Time,0.007168,1024,32
Total Exec Time,0.61386,1024,64
Memory Setup Time,0.361837,1024,64
Enqueue Exec Time,0.081921,1024,64
Add Kernel Exec Time,0.007167,1024,64
Shutdown Kernel Exec Time,0.008192,1024,64
Total Exec Time,0.448104,1024,128
Memory Setup Time,0.199687,1024,128
Enqueue Exec Time,0.075776,1024,128
Add Kernel Exec Time,0.006144,1024,128
Shutdown Kernel Exec Time,0.013313,1024,128
Total Exec Time,0.674422,1024,256
Memory Setup Time,0.173815,1024,256
Enqueue Exec Time,0.095232,1024,256
Add Kernel Exec Time,0.007167,1024,256
Shutdown Kernel Exec Time,0.017407,1024,256
Total Exec Time,0.502079,1024,512
Memory Setup Time,0.185502,1024,512
Enqueue Exec Time,0.123905,1024,512
Add Kernel Exec Time,0.006144,1024,512
Shutdown Kernel Exec Time,0.030719,1024,512
Total Exec Time,0.56865,1024,1024
Memory Setup Time,0.174513,1024,1024
Enqueue Exec Time,0.171008,1024,1024
Add Kernel Exec Time,0.007167,1024,1024
Shutdown Kernel Exec Time,0.054273,1024,1024
Total Exec Time,3.07782,1024,32
Memory Setup Time,0.510428,1024,32
Enqueue Exec Time,0.231423,1024,32
Add Kernel Exec Time,0.006144,1024,32
Shutdown Kernel Exec Time,0.007168,1024,32
Total Exec Time,0.584649,1024,64
Memory Setup Time,0.336808,1024,64
Enqueue Exec Time,0.084992,1024,64
Add Kernel Exec Time,0.007169,1024,64
Shutdown Kernel Exec Time,0.01024,1024,64
Total Exec Time,0.438501,1024,128
Memory Setup Time,0.198792,1024,128
Enqueue Exec Time,0.078848,1024,128
Add Kernel Exec Time,0.006144,1024,128
Shutdown Kernel Exec Time,0.012288,1024,128
Total Exec Time,0.655108,1024,256
Memory Setup Time,0.172877,1024,256
Enqueue Exec Time,0.095232,1024,256
Add Kernel Exec Time,0.006143,1024,256
Shutdown Kernel Exec Time,0.017408,1024,256
Total Exec Time,0.511526,1024,512
Memory Setup Time,0.195208,1024,512
Enqueue Exec Time,0.117761,1024,512
Add Kernel Exec Time,0.006144,1024,512
Shutdown Kernel Exec Time,0.029696,1024,512
Total Exec Time,0.579498,1024,1024
Memory Setup Time,0.172508,1024,1024
Enqueue Exec Time,0.176128,1024,1024
Add Kernel Exec Time,0.007169,1024,1024
Shutdown Kernel Exec Time,0.053248,1024,1024
Total Exec Time,3.56597,1024,32
Memory Setup Time,0.498253,1024,32
Enqueue Exec Time,0.186368,1024,32
Add Kernel Exec Time,0.008192,1024,32
Shutdown Kernel Exec Time,0.008191,1024,32
Total Exec Time,0.620267,1024,64
Memory Setup Time,0.39297,1024,64
Enqueue Exec Time,0.064511,1024,64
Add Kernel Exec Time,0.006144,1024,64
Shutdown Kernel Exec Time,0.009217,1024,64
Total Exec Time,0.423582,1024,128
Memory Setup Time,0.201232,1024,128
Enqueue Exec Time,0.063488,1024,128
Add Kernel Exec Time,0.006144,1024,128
Shutdown Kernel Exec Time,0.013312,1024,128
Total Exec Time,0.651455,1024,256
Memory Setup Time,0.176364,1024,256
Enqueue Exec Time,0.076799,1024,256
Add Kernel Exec Time,0.006144,1024,256
Shutdown Kernel Exec Time,0.017407,1024,256
Total Exec Time,0.489783,1024,512
Memory Setup Time,0.186873,1024,512
Enqueue Exec Time,0.110593,1024,512
Add Kernel Exec Time,0.006144,1024,512
Shutdown Kernel Exec Time,0.029695,1024,512
Total Exec Time,0.554022,1024,1024
Memory Setup Time,0.168079,1024,1024
Enqueue Exec Time,0.157695,1024,1024
Add Kernel Exec Time,0.007168,1024,1024
Shutdown Kernel Exec Time,0.054272,1024,1024
Total Exec Time,3.01242,1024,32
Memory Setup Time,0.518512,1024,32
Enqueue Exec Time,0.187392,1024,32
Add Kernel Exec Time,0.006143,1024,32
Shutdown Kernel Exec Time,0.008192,1024,32
Total Exec Time,0.719515,1024,64
Memory Setup Time,0.476248,1024,64
Enqueue Exec Time,0.078847,1024,64
Add Kernel Exec Time,0.007167,1024,64
Shutdown Kernel Exec Time,0.009216,1024,64
Total Exec Time,0.435908,1024,128
Memory Setup Time,0.200261,1024,128
Enqueue Exec Time,0.076801,1024,128
Add Kernel Exec Time,0.007167,1024,128
Shutdown Kernel Exec Time,0.013312,1024,128
Total Exec Time,0.702544,1024,256
Memory Setup Time,0.166932,1024,256
Enqueue Exec Time,0.095232,1024,256
Add Kernel Exec Time,0.006144,1024,256
Shutdown Kernel Exec Time,0.017407,1024,256
Total Exec Time,0.555232,1024,512
Memory Setup Time,0.243212,1024,512
Enqueue Exec Time,0.119807,1024,512
Add Kernel Exec Time,0.006144,1024,512
Shutdown Kernel Exec Time,0.029696,1024,512
Total Exec Time,0.616755,1024,1024
Memory Setup Time,0.206017,1024,1024
Enqueue Exec Time,0.177152,1024,1024
Add Kernel Exec Time,0.006144,1024,1024
Shutdown Kernel Exec Time,0.054273,1024,1024
Total Exec Time,3.23719,1024,32
Memory Setup Time,0.516629,1024,32
Enqueue Exec Time,0.159743,1024,32
Add Kernel Exec Time,0.006144,1024,32
Shutdown Kernel Exec Time,0.007167,1024,32
Total Exec Time,0.619126,1024,64
Memory Setup Time,0.393984,1024,64
Enqueue Exec Time,0.059392,1024,64
Add Kernel Exec Time,0.007167,1024,64
Shutdown Kernel Exec Time,0.010241,1024,64
Total Exec Time,0.414081,1024,128
Memory Setup Time,0.195838,1024,128
Enqueue Exec Time,0.060417,1024,128
Add Kernel Exec Time,0.007167,1024,128
Shutdown Kernel Exec Time,0.012288,1024,128
Total Exec Time,0.669204,1024,256
Memory Setup Time,0.168141,1024,256
Enqueue Exec Time,0.084991,1024,256
Add Kernel Exec Time,0.006144,1024,256
Shutdown Kernel Exec Time,0.018432,1024,256
Total Exec Time,0.469691,1024,512
Memory Setup Time,0.177351,1024,512
Enqueue Exec Time,0.1024,1024,512
Add Kernel Exec Time,0.007167,1024,512
Shutdown Kernel Exec Time,0.029696,1024,512
Total Exec Time,0.549336,1024,1024
Memory Setup Time,0.163764,1024,1024
Enqueue Exec Time,0.157697,1024,1024
Add Kernel Exec Time,0.006143,1024,1024
Shutdown Kernel Exec Time,0.053249,1024,1024
Total Exec Time,3.5138,1024,32
Memory Setup Time,0.506385,1024,32
Enqueue Exec Time,0.293889,1024,32
Add Kernel Exec Time,0.007169,1024,32
Shutdown Kernel Exec Time,0.007167,1024,32
Total Exec Time,0.675138,1024,64
Memory Setup Time,0.392116,1024,64
Enqueue Exec Time,0.118784,1024,64
Add Kernel Exec Time,0.006143,1024,64
Shutdown Kernel Exec Time,0.01024,1024,64
Total Exec Time,0.469039,1024,128
Memory Setup Time,0.199538,1024,128
Enqueue Exec Time,0.110591,1024,128
Add Kernel Exec Time,0.006144,1024,128
Shutdown Kernel Exec Time,0.013312,1024,128
Total Exec Time,0.722781,1024,256
Memory Setup Time,0.180116,1024,256
Enqueue Exec Time,0.129024,1024,256
Add Kernel Exec Time,0.007169,1024,256
Shutdown Kernel Exec Time,0.017407,1024,256
Total Exec Time,0.541643,1024,512
Memory Setup Time,0.187668,1024,512
Enqueue Exec Time,0.148481,1024,512
Add Kernel Exec Time,0.006144,1024,512
Shutdown Kernel Exec Time,0.029696,1024,512
Total Exec Time,0.616307,1024,1024
Memory Setup Time,0.175096,1024,1024
Enqueue Exec Time,0.205824,1024,1024
Add Kernel Exec Time,0.006144,1024,1024
Shutdown Kernel Exec Time,0.054271,1024,1024
Total Exec Time,3.24219,2048,32
Memory Setup Time,0.504003,2048,32
Enqueue Exec Time,0.253951,2048,32
Add Kernel Exec Time,0.007168,2048,32
Shutdown Kernel Exec Time,0.007168,2048,32
Total Exec Time,0.635557,2048,64
Memory Setup Time,0.372848,2048,64
Enqueue Exec Time,0.09728,2048,64
Add Kernel Exec Time,0.006144,2048,64
Shutdown Kernel Exec Time,0.008192,2048,64
Total Exec Time,0.43785,2048,128
Memory Setup Time,0.200438,2048,128
Enqueue Exec Time,0.08192,2048,128
Add Kernel Exec Time,0.006144,2048,128
Shutdown Kernel Exec Time,0.013312,2048,128
Total Exec Time,0.658503,2048,256
Memory Setup Time,0.172395,2048,256
Enqueue Exec Time,0.09728,2048,256
Add Kernel Exec Time,0.007167,2048,256
Shutdown Kernel Exec Time,0.018433,2048,256
Total Exec Time,0.502094,2048,512
Memory Setup Time,0.177782,2048,512
Enqueue Exec Time,0.120832,2048,512
Add Kernel Exec Time,0.007169,2048,512
Shutdown Kernel Exec Time,0.030721,2048,512
Total Exec Time,0.594396,2048,1024
Memory Setup Time,0.187151,2048,1024
Enqueue Exec Time,0.175105,2048,1024
Add Kernel Exec Time,0.006144,2048,1024
Shutdown Kernel Exec Time,0.055296,2048,1024
Total Exec Time,3.4618,2048,32
Memory Setup Time,0.535096,2048,32
Enqueue Exec Time,0.302079,2048,32
Add Kernel Exec Time,0.006145,2048,32
Shutdown Kernel Exec Time,0.007168,2048,32
Total Exec Time,0.748355,2048,64
Memory Setup Time,0.43802,2048,64
Enqueue Exec Time,0.13312,2048,64
Add Kernel Exec Time,0.006144,2048,64
Shutdown Kernel Exec Time,0.008192,2048,64
Total Exec Time,0.499167,2048,128
Memory Setup Time,0.213343,2048,128
Enqueue Exec Time,0.126976,2048,128
Add Kernel Exec Time,0.007169,2048,128
Shutdown Kernel Exec Time,0.011264,2048,128
Total Exec Time,0.709844,2048,256
Memory Setup Time,0.177183,2048,256
Enqueue Exec Time,0.129024,2048,256
Add Kernel Exec Time,0.007169,2048,256
Shutdown Kernel Exec Time,0.017408,2048,256
Total Exec Time,0.531518,2048,512
Memory Setup Time,0.182539,2048,512
Enqueue Exec Time,0.152576,2048,512
Add Kernel Exec Time,0.006144,2048,512
Shutdown Kernel Exec Time,0.029696,2048,512
Total Exec Time,0.621142,2048,1024
Memory Setup Time,0.174595,2048,1024
Enqueue Exec Time,0.206849,2048,1024
Add Kernel Exec Time,0.007167,2048,1024
Shutdown Kernel Exec Time,0.055296,2048,1024
Total Exec Time,3.1738,2048,32
Memory Setup Time,0.49861,2048,32
Enqueue Exec Time,0.301057,2048,32
Add Kernel Exec Time,0.006144,2048,32
Shutdown Kernel Exec Time,0.007168,2048,32
Total Exec Time,0.664096,2048,64
Memory Setup Time,0.359316,2048,64
Enqueue Exec Time,0.132095,2048,64
Add Kernel Exec Time,0.006144,2048,64
Shutdown Kernel Exec Time,0.009215,2048,64
Total Exec Time,0.508402,2048,128
Memory Setup Time,0.227029,2048,128
Enqueue Exec Time,0.113664,2048,128
Add Kernel Exec Time,0.007169,2048,128
Shutdown Kernel Exec Time,0.012288,2048,128
Total Exec Time,0.702685,2048,256
Memory Setup Time,0.184205,2048,256
Enqueue Exec Time,0.12288,2048,256
Add Kernel Exec Time,0.007169,2048,256
Shutdown Kernel Exec Time,0.018431,2048,256
Total Exec Time,0.51311,2048,512
Memory Setup Time,0.176255,2048,512
Enqueue Exec Time,0.147455,2048,512
Add Kernel Exec Time,0.007168,2048,512
Shutdown Kernel Exec Time,0.030721,2048,512
Total Exec Time,0.597568,2048,1024
Memory Setup Time,0.160424,2048,1024
Enqueue Exec Time,0.202753,2048,1024
Add Kernel Exec Time,0.007169,2048,1024
Shutdown Kernel Exec Time,0.055296,2048,1024
Total Exec Time,2.96751,2048,32
Memory Setup Time,0.526702,2048,32
Enqueue Exec Time,0.212992,2048,32
Add Kernel Exec Time,0.008192,2048,32
Shutdown Kernel Exec Time,0.007167,2048,32
Total Exec Time,0.597085,2048,64
Memory Setup Time,0.343774,2048,64
Enqueue Exec Time,0.090111,2048,64
Add Kernel Exec Time,0.006144,2048,64
Shutdown Kernel Exec Time,0.01024,2048,64
Total Exec Time,0.411282,2048,128
Memory Setup Time,0.174755,2048,128
Enqueue Exec Time,0.079872,2048,128
Add Kernel Exec Time,0.007169,2048,128
Shutdown Kernel Exec Time,0.013313,2048,128
Total Exec Time,1.04576,2048,256
Memory Setup Time,0.1605,2048,256
Enqueue Exec Time,0.093184,2048,256
Add Kernel Exec Time,0.006144,2048,256
Shutdown Kernel Exec Time,0.017408,2048,256
Total Exec Time,0.455371,2048,512
Memory Setup Time,0.159198,2048,512
Enqueue Exec Time,0.118785,2048,512
Add Kernel Exec Time,0.006144,2048,512
Shutdown Kernel Exec Time,0.031744,2048,512
Total Exec Time,0.556746,2048,1024
Memory Setup Time,0.147411,2048,1024
Enqueue Exec Time,0.173056,2048,1024
Add Kernel Exec Time,0.008192,2048,1024
Shutdown Kernel Exec Time,0.054271,2048,1024
Total Exec Time,3.29179,2048,32
Memory Setup Time,0.535262,2048,32
Enqueue Exec Time,0.214016,2048,32
Add Kernel Exec Time,0.006144,2048,32
Shutdown Kernel Exec Time,0.007169,2048,32
Total Exec Time,0.62198,2048,64
Memory Setup Time,0.365863,2048,64
Enqueue Exec Time,0.095232,2048,64
Add Kernel Exec Time,0.006144,2048,64
Shutdown Kernel Exec Time,0.010239,2048,64
Total Exec Time,0.424183,2048,128
Memory Setup Time,0.186483,2048,128
Enqueue Exec Time,0.081921,2048,128
Add Kernel Exec Time,0.007168,2048,128
Shutdown Kernel Exec Time,0.013313,2048,128
Total Exec Time,0.716928,2048,256
Memory Setup Time,0.167971,2048,256
Enqueue Exec Time,0.101376,2048,256
Add Kernel Exec Time,0.006144,2048,256
Shutdown Kernel Exec Time,0.018432,2048,256
Total Exec Time,0.50447,2048,512
Memory Setup Time,0.1897,2048,512
Enqueue Exec Time,0.124928,2048,512
Add Kernel Exec Time,0.006144,2048,512
Shutdown Kernel Exec Time,0.030721,2048,512
Total Exec Time,0.583427,2048,1024
Memory Setup Time,0.169101,2048,1024
Enqueue Exec Time,0.177153,2048,1024
Add Kernel Exec Time,0.007169,2048,1024
Shutdown Kernel Exec Time,0.054272,2048,1024
Total Exec Time,3.13116,2048,32
Memory Setup Time,0.527017,2048,32
Enqueue Exec Time,0.308223,2048,32
Add Kernel Exec Time,0.006144,2048,32
Shutdown Kernel Exec Time,0.007168,2048,32
Total Exec Time,0.545927,2048,64
Memory Setup Time,0.289309,2048,64
Enqueue Exec Time,0.094207,2048,64
Add Kernel Exec Time,0.007167,2048,64
Shutdown Kernel Exec Time,0.009215,2048,64
Total Exec Time,0.438018,2048,128
Memory Setup Time,0.190097,2048,128
Enqueue Exec Time,0.093184,2048,128
Add Kernel Exec Time,0.006144,2048,128
Shutdown Kernel Exec Time,0.012288,2048,128
Total Exec Time,0.701422,2048,256
Memory Setup Time,0.166716,2048,256
Enqueue Exec Time,0.094207,2048,256
Add Kernel Exec Time,0.006144,2048,256
Shutdown Kernel Exec Time,0.018431,2048,256
Total Exec Time,0.473535,2048,512
Memory Setup Time,0.16735,2048,512
Enqueue Exec Time,0.118784,2048,512
Add Kernel Exec Time,0.006144,2048,512
Shutdown Kernel Exec Time,0.030721,2048,512
Total Exec Time,0.564966,2048,1024
Memory Setup Time,0.162144,2048,1024
Enqueue Exec Time,0.175105,2048,1024
Add Kernel Exec Time,0.007168,2048,1024
Shutdown Kernel Exec Time,0.054272,2048,1024
Total Exec Time,3.73051,2048,32
Memory Setup Time,0.505635,2048,32
Enqueue Exec Time,0.271359,2048,32
Add Kernel Exec Time,0.009215,2048,32
Shutdown Kernel Exec Time,0.007168,2048,32
Total Exec Time,0.629931,2048,64
Memory Setup Time,0.383827,2048,64
Enqueue Exec Time,0.093183,2048,64
Add Kernel Exec Time,0.008192,2048,64
Shutdown Kernel Exec Time,0.009216,2048,64
Total Exec Time,0.44034,2048,128
Memory Setup Time,0.188124,2048,128
Enqueue Exec Time,0.083968,2048,128
Add Kernel Exec Time,0.006144,2048,128
Shutdown Kernel Exec Time,0.012289,2048,128
Total Exec Time,0.955568,2048,256
Memory Setup Time,0.168485,2048,256
Enqueue Exec Time,0.095232,2048,256
Add Kernel Exec Time,0.006144,2048,256
Shutdown Kernel Exec Time,0.018431,2048,256
Total Exec Time,0.499488,2048,512
Memory Setup Time,0.186128,2048,512
Enqueue Exec Time,0.118784,2048,512
Add Kernel Exec Time,0.007167,2048,512
Shutdown Kernel Exec Time,0.031744,2048,512
Total Exec Time,0.585858,2048,1024
Memory Setup Time,0.174001,2048,1024
Enqueue Exec Time,0.180225,2048,1024
Add Kernel Exec Time,0.007169,2048,1024
Shutdown Kernel Exec Time,0.054272,2048,1024
Total Exec Time,3.86549,2048,32
Memory Setup Time,0.529717,2048,32
Enqueue Exec Time,0.227329,2048,32
Add Kernel Exec Time,0.006143,2048,32
Shutdown Kernel Exec Time,0.008192,2048,32
Total Exec Time,0.707803,2048,64
Memory Setup Time,0.451117,2048,64
Enqueue Exec Time,0.092159,2048,64
Add Kernel Exec Time,0.006144,2048,64
Shutdown Kernel Exec Time,0.01024,2048,64
Total Exec Time,0.454995,2048,128
Memory Setup Time,0.209702,2048,128
Enqueue Exec Time,0.087039,2048,128
Add Kernel Exec Time,0.007169,2048,128
Shutdown Kernel Exec Time,0.013312,2048,128
Total Exec Time,1.25002,2048,256
Memory Setup Time,0.181357,2048,256
Enqueue Exec Time,0.224257,2048,256
Add Kernel Exec Time,0.007169,2048,256
Shutdown Kernel Exec Time,0.018433,2048,256
Total Exec Time,0.538323,2048,512
Memory Setup Time,0.221244,2048,512
Enqueue Exec Time,0.125952,2048,512
Add Kernel Exec Time,0.006143,2048,512
Shutdown Kernel Exec Time,0.029695,2048,512
Total Exec Time,0.584358,2048,1024
Memory Setup Time,0.177103,2048,1024
Enqueue Exec Time,0.175104,2048,1024
Add Kernel Exec Time,0.006145,2048,1024
Shutdown Kernel Exec Time,0.054273,2048,1024
Total Exec Time,3.67065,2048,32
Memory Setup Time,0.522837,2048,32
Enqueue Exec Time,0.309249,2048,32
Add Kernel Exec Time,0.006144,2048,32
Shutdown Kernel Exec Time,0.007168,2048,32
Total Exec Time,0.67857,2048,64
Memory Setup Time,0.411565,2048,64
Enqueue Exec Time,0.098304,2048,64
Add Kernel Exec Time,0.007169,2048,64
Shutdown Kernel Exec Time,0.01024,2048,64
Total Exec Time,0.449831,2048,128
Memory Setup Time,0.206915,2048,128
Enqueue Exec Time,0.082944,2048,128
Add Kernel Exec Time,0.006144,2048,128
Shutdown Kernel Exec Time,0.013312,2048,128
Total Exec Time,1.60498,2048,256
Memory Setup Time,0.173137,2048,256
Enqueue Exec Time,0.219135,2048,256
Add Kernel Exec Time,0.006145,2048,256
Shutdown Kernel Exec Time,0.017408,2048,256
Total Exec Time,0.52842,2048,512
Memory Setup Time,0.207934,2048,512
Enqueue Exec Time,0.129024,2048,512
Add Kernel Exec Time,0.006143,2048,512
Shutdown Kernel Exec Time,0.029695,2048,512
Total Exec Time,0.611362,2048,1024
Memory Setup Time,0.184974,2048,1024
Enqueue Exec Time,0.188415,2048,1024
Add Kernel Exec Time,0.007168,2048,1024
Shutdown Kernel Exec Time,0.053247,2048,1024
Total Exec Time,3.39535,2048,32
Memory Setup Time,0.51224,2048,32
Enqueue Exec Time,0.233471,2048,32
Add Kernel Exec Time,0.007168,2048,32
Shutdown Kernel Exec Time,0.007168,2048,32
Total Exec Time,0.690705,2048,64
Memory Setup Time,0.455249,2048,64
Enqueue Exec Time,0.068609,2048,64
Add Kernel Exec Time,0.006145,2048,64
Shutdown Kernel Exec Time,0.009215,2048,64
Total Exec Time,0.470442,2048,128
Memory Setup Time,0.213517,2048,128
Enqueue Exec Time,0.073728,2048,128
Add Kernel Exec Time,0.006144,2048,128
Shutdown Kernel Exec Time,0.012287,2048,128
Total Exec Time,1.50176,2048,256
Memory Setup Time,0.198665,2048,256
Enqueue Exec Time,0.090113,2048,256
Add Kernel Exec Time,0.006144,2048,256
Shutdown Kernel Exec Time,0.017408,2048,256
Total Exec Time,0.578225,2048,512
Memory Setup Time,0.276011,2048,512
Enqueue Exec Time,0.108544,2048,512
Add Kernel Exec Time,0.006145,2048,512
Shutdown Kernel Exec Time,0.029696,2048,512
Total Exec Time,0.587709,2048,1024
Memory Setup Time,0.180011,2048,1024
Enqueue Exec Time,0.165888,2048,1024
Add Kernel Exec Time,0.006143,2048,1024
